raw_name_box	name_box	count
ダ・ヴィンチ=spot[A,J]	ダ・ヴィンチ	1
B：デイノニクス11兄弟	デイノニクス11兄弟	1
ダ・ヴィンチ＆マシュ＆ハベトロット	ダ・ヴィンチ＆マシュ＆ハベトロット	1
歓喜するディノスたち	歓喜するディノスたち	1
祭壇にひとり立たされているニトクリス	祭壇にひとり立たされているニトクリス	1
F：通りすがりのディノスたち	通りすがりのディノスたち	1
通りすがりのディノスたち	通りすがりのディノスたち	1
デイノニクス11兄弟・五男	デイノニクス11兄弟・五男	1
ニトクリス＆ククルカン	ニトクリス＆ククルカン	1
テペウ＆ダ・ヴィンチ	テペウ＆ダ・ヴィンチ	1
マシュ＆ニトクリス	マシュ＆ニトクリス	1
G：ドゥムジ	ドゥムジ	1
H：ニンキガル	ニンキガル	1
G：クアウトリ	クアウトリ	1
G：ククルカン	ククルカン	1
マシュ＆ニトクリス＆テペウ	マシュ＆ニトクリス＆テペウ	1
リベンジを誓う声	リベンジを誓う声	1
R：カドック=spot[J,R]	カドック	1
マシュ＆オルガ	マシュ＆オルガ	1
C：オセロトル	オセロトル	1
J：デイノニクス11兄弟	デイノニクス11兄弟	1
K：デイノニクス11兄弟	デイノニクス11兄弟	1
デイノニクス11兄弟=spot[B,C]	デイノニクス11兄弟	1
D：護衛のオセロトル	護衛のオセロトル	1
ダ・ヴィンチ＆ニトクリス	ダ・ヴィンチ＆ニトクリス	1
ワクチャン＆テペウ	ワクチャン＆テペウ	1
テペウ＆ワクチャン=spot[D,B]	テペウ＆ワクチャン	1
マシュ＆ハベトロット＆ニトクリス	マシュ＆ハベトロット＆ニトクリス	1
ダ・ヴィンチ＆テペウ	ダ・ヴィンチ＆テペウ	1
颯爽登場	颯爽登場	1
ゴルドルフ＆ムニエル	ゴルドルフ＆ムニエル	1
[51ffff]カドック[-]	カドック	1
貧乏くじのふたり	貧乏くじのふたり	1
幼なじみっぽいディノス	幼なじみっぽいディノス	1
黒いなにか	黒いなにか	1
J：テノチティトラン	テノチティトラン	1
淋しそうなディノス	淋しそうなディノス	1
やるせないディノス	やるせないディノス	1
C：淋しそうだったディノス	淋しそうだったディノス	1
D：やるせなかったディノス	やるせなかったディノス	1
神官ヴクブ＆コヤンスカヤ	神官ヴクブ＆コヤンスカヤ	1
銃器をいじるディノスＢ	銃器をいじるディノスＢ	1
C：ロケットランチャーをいじるディノスＡ	ロケットランチャーをいじるディノスＡ	1
K：テペウ	テペウ	1
I：■ラ■ック	■ラ■ック	1
E：デイビット	デイビット	1
J：ラニ＝Ｒ	ラニ＝Ｒ	1
ラニ＝Ｒたち	ラニ＝Ｒたち	1
D：ラニ＝Ｒ	ラニ＝Ｒ	1
E：ラニ＝Ｒ	ラニ＝Ｒ	1
C：ラニ＝Ｒ	ラニ＝Ｒ	1
J：移送部ＡＩ	移送部ＡＩ	1
ラニ＝Ｄ=spot[B,H]	ラニ＝Ｄ	1
A：近付いてくるアーユスの声	近付いてくるアーユスの声	1
ラニ＝Ｇ	ラニ＝Ｇ	1
N：ラニ＝Ｔ	ラニ＝Ｔ	1
B：ライノール	ライノール	1
E：高長恭	高長恭	1
D：構築部ＡＩ（ラニ＝Ｂ）	構築部ＡＩ（ラニ＝Ｂ）	1
G：ラニ＝Ｇ	ラニ＝Ｇ	1
H：ラニ＝Ｇ	ラニ＝Ｇ	1
D：ラニ＝Ｇ	ラニ＝Ｇ	1
E：ラニ＝Ｇ	ラニ＝Ｇ	1
F：ラニ＝Ｇ	ラニ＝Ｇ	1
L：ライノール	ライノール	1
H：ラニ＝Ｔ	ラニ＝Ｔ	1
J：ラニ＝Ｔ=spot[J]	ラニ＝Ｔ	1
I：ラニ＝Ｔ=spot[I]	ラニ＝Ｔ	1
I：ラニ＝Ｔ	ラニ＝Ｔ	1
C：ラニ＝Ｔ	ラニ＝Ｔ	1
ラニ＝Ｋ=spot[B,C,D]	ラニ＝Ｋ	1
ラニ＝Ｋ=spot[B]	ラニ＝Ｋ	1
ラニ＝Ｋ=spot[C,D]	ラニ＝Ｋ	1
E：ドゥルガー	ドゥルガー	1
A：ラニ＝Ｒ	ラニ＝Ｒ	1
W：ドゥリーヨダナ	ドゥリーヨダナ	1
A：ジャンヌ・オルタ？	ジャンヌ・オルタ？	1
C：ラニ＝Ｂ	ラニ＝Ｂ	1
B：ラニ＝Ｂ	ラニ＝Ｂ	1
R：ジャンヌ・オルタ	ジャンヌ・オルタ	1
H：天塚先輩	天塚先輩	1
A：女子生徒たち	女子生徒たち	1
L：ハサン	ハサン	1
Q：耀星のハサン	耀星のハサン	1
キリエの声	キリエの声	1
H：平景清	平景清	1
S：クラスメイト男子Ａ	クラスメイト男子Ａ	1
T：クラスメイト男子Ｂ	クラスメイト男子Ｂ	1
S：クラスメイト女子Ａ	クラスメイト女子Ａ	1
T：クラスメイト女子Ｂ	クラスメイト女子Ｂ	1
E：マリー	マリー	1
E：ハサンの声	ハサンの声	1
サリエリ=spot[C,E]	サリエリ	1
J：死霊騎士	死霊騎士	1
K：死霊騎士	死霊騎士	1
[image berserker_language_2]	[image berserker_language_2]	1
I：死霊騎士	死霊騎士	1
B：折田さん？	折田さん？	1
A：サリエリ	サリエリ	1
A：姫子	姫子	1
H：牛若？	牛若？	1
B：従者の女	従者の女	1
A：生徒たち	生徒たち	1
B：ハサンの声	ハサンの声	1
K：ニトクリス・オルタ	ニトクリス・オルタ	1
I：サリエリ	サリエリ	1
K：カリオストロ	カリオストロ	1
女子生徒たち	女子生徒たち	1
姫子=spot[C,E,F]	姫子	1
A：ハサンの声	ハサンの声	1
F：叔母	叔母	1
T：カリオストロ・ヘッド	カリオストロ・ヘッド	1
I：ジャンヌ・オルタ	ジャンヌ・オルタ	1
J：サリエリ	サリエリ	1
K：平景清	平景清	1
I：鬼一法眼	鬼一法眼	1
ご機嫌なムーン・ドバイ市民たち=spot[G,H,I,J]	ご機嫌なムーン・ドバイ市民たち	1
一同=spot[D,L,C,N,O,B,M,K]	一同	1
候補者たち	候補者たち	1
屈強なムーン・ドバイ市民たち=spot[E,F]	屈強なムーン・ドバイ市民たち	1
C：監視機械Ｂ	監視機械Ｂ	1
F：監視機械Ｃ	監視機械Ｃ	1
C：監視機械Ｄ	監視機械Ｄ	1
J：ベン	ベン	1
C：マシュ＆バーソロミュー	マシュ＆バーソロミュー	1
M：パッションリップ	パッションリップ	1
D：自由を選んだＡＩたち	自由を選んだＡＩたち	1
F：自由を選んだＡＩたち	自由を選んだＡＩたち	1
E：自由を選んだＡＩたち	自由を選んだＡＩたち	1
G：自由を選んだＡＩたち	自由を選んだＡＩたち	1
自由を選んだＡＩたち	自由を選んだＡＩたち	1
ラフライダー	ラフライダー	1
K：帝王パーシマ	帝王パーシマ	1
ムーン・アーチャーⅠ	ムーン・アーチャーⅠ	1
月笑騎士団・過激派たち=spot[F,G,H]	月笑騎士団・過激派たち	1
バーソロミュー=spot[B,C]	バーソロミュー	1
キングプロテア=spot[A,C]	キングプロテア	1
G：パッションリップ=spot[G,C]	パッションリップ	1
H：キングプロテア=spot[G,H]	キングプロテア	1
パッションリップ=spot[B,H]	パッションリップ	1
J：アンソニー=spot[E,J]	アンソニー	1
J：アンソニー	アンソニー	1
アンソニー=spot[D,J]	アンソニー	1
D：警官たち	警官たち	1
G：警官たち	警官たち	1
H：警官たち	警官たち	1
警官たち	警官たち	1
Q：機械化兵団	機械化兵団	1
P：機械化兵団	機械化兵団	1
O：機械化兵団	機械化兵団	1
機械化兵団・親衛隊	機械化兵団・親衛隊	1
C：ケーキ・ガーディアン	ケーキ・ガーディアン	1
B：ボリヤー	ボリヤー	1
O：アンキ・エレシュキガル	アンキ・エレシュキガル	1
岸波白野＆ＢＢコスモ	岸波白野＆ＢＢコスモ	1
マシュ＆ＢＢコスモ	マシュ＆ＢＢコスモ	1
C：白い礼服の少女	白い礼服の少女	1
Q：オールド・ドバイの市民たち	オールド・ドバイの市民たち	1
O：オールド・ドバイの市民たち	オールド・ドバイの市民たち	1
F：殺生院キアラ	殺生院キアラ	1
L：岸波白野	岸波白野	1
R：エジソン・オルタ	エジソン・オルタ	1
H：機械化兵	機械化兵	1
A：スペース・エレシュキガル	スペース・エレシュキガル	1
シエル＆岸波白野=spot[B,C]	シエル＆岸波白野	1
S：マシュ	マシュ	1
Z：アイリーン	アイリーン	1
仮想ジャンヌ	仮想ジャンヌ	1
T：カルナ	カルナ	1
二人=spot[E,B]	二人	1
スタルジオ＆セリエナ	スタルジオ＆セリエナ	1
Z：天草四郎	天草四郎	1
プルート	プルート	1
G：岸波白野	岸波白野	1
H：展望台アナウンス	展望台アナウンス	1
ムーン・ドバイ市民たち	ムーン・ドバイ市民たち	1
M：カレン	カレン	1
G：罪人	罪人	1
ハヤ・ラア	ハヤ・ラア	1
X：立て札	立て札	1
罪兵士たち=spot[G,H,I]	罪兵士たち	1
I：メタトロン・ジャンヌ	メタトロン・ジャンヌ	1
S：アストライア	アストライア	1
R：マルタ	マルタ	1
マルタ＆アストライア	マルタ＆アストライア	1
K：ダンテ	ダンテ	1
L：リリス	リリス	1
スタルジオ＆セリエナ=spot[C,D]	スタルジオ＆セリエナ	1
二人=spot[C,D]	二人	1
N：カドック	カドック	1
Q：マシュ=spot[Q,S]	マシュ	1
R：カドック=spot[R,S]	カドック	1
R：カドック=spot[R,G,H]	カドック	1
R：カドック=spot[R,G]	カドック	1
R：カドック=spot[R,T]	カドック	1
カドック=spot[R,H]	カドック	1
Q：マシュ=spot[Q,H]	マシュ	1
H：ダンテ（想像）	ダンテ（想像）	1
三人=spot[C,B,G]	三人	1
D：リリス	リリス	1
F：天使	天使	1
地獄の小鬼	地獄の小鬼	1
Ｍ＆Ｄ	Ｍ＆Ｄ	1
S：ダンテ	ダンテ	1
D：ハベトロット	ハベトロット	1
天使=spot[G,H,I]	天使	1
メタトロン・ジャンヌ（怠惰）	メタトロン・ジャンヌ（怠惰）	1
Q：カエサル	カエサル	1
S：モリアーティ	モリアーティ	1
R：ダンテ	ダンテ	1
H：ハベトロット	ハベトロット	1
J：エウリュアレ	エウリュアレ	1
モリアーティ＆言峰綺礼=spot[F,B]	モリアーティ＆言峰綺礼	1
モリアーティ＆ダンテ=spot[D,B]	モリアーティ＆ダンテ	1
D：裁判長	裁判長	1
C：裁判長	裁判長	1
T：アショカ王	アショカ王	1
O：裁判長	裁判長	1
Q：裁判長	裁判長	1
I：ダンテ	ダンテ	1
ダ・ヴィンチ＆ゴルドルフ=spot[A,B]	ダ・ヴィンチ＆ゴルドルフ	1
O：カドック	カドック	1
二人=spot[B,C]	二人	1
D：ギャラハッド	ギャラハッド	1
N：ネモ・マリーンＢ	ネモ・マリーンＢ	1
X：ムニエル	ムニエル	1
スルーズ＆ヒルド	スルーズ＆ヒルド	1
ミノタウロス=spot[I]	ミノタウロス	1
B：イアソン=spot[Q,F]	イアソン	1
B：イアソン=spot[Q,E]	イアソン	1
B：イアソン=spot[Q,K]	イアソン	1
B：イアソン=spot[Q,G,H]	イアソン	1
B：イアソン=spot[Q,J]	イアソン	1
B：イアソン=spot[Q]	イアソン	1
B：イアソン=spot[Q,L]	イアソン	1
イアソン=spot[Q]	イアソン	1
I：ロムルス・クィリヌス	ロムルス・クィリヌス	1
C：ジャガーの戦士たち	ジャガーの戦士たち	1
E：ジャガーの戦士たち	ジャガーの戦士たち	1
D：ジャガーの戦士たち	ジャガーの戦士たち	1
F：ジャガーの戦士たち	ジャガーの戦士たち	1
G：ジャガーの戦士たち	ジャガーの戦士たち	1
H：ジャガーの戦士たち	ジャガーの戦士たち	1
P：ケツァル・コアトル	ケツァル・コアトル	1
戦神二柱	戦神二柱	1
I：フォウ	フォウ	1
プティエール	プティエール	1
ジュネス＆Ｘ・オルタ=spot[K,M]	ジュネス＆Ｘ・オルタ	1
八房	八房	1
孔明	孔明	1
陳宮＆赤兎＆スパルタクス	陳宮＆赤兎＆スパルタクス	1
N：モルガン	モルガン	1
C：デイビット	デイビット	1
F：ジャガーマン	ジャガーマン	1
太陽の女神	太陽の女神	1
N：マリー	マリー	1
O：高杉晋作	高杉晋作	1
E：河上彦斎	河上彦斎	1
F：水着ノッブ	水着ノッブ	1
G：オキタ・Ｊ・ソウジ	オキタ・Ｊ・ソウジ	1
N：岸波白野	岸波白野	1
アース＆スター	アース＆スター	1
[%1]＆マシュ	[%1]＆マシュ	1
D：トマリン=spot[D]	トマリン	1
オルガマリー=spot[A,J]	オルガマリー	1
A：オルガマリー=spot[A,J]	オルガマリー	1
A：オルガマリー=spot[A,K]	オルガマリー	1
G：ムニエル=spot[G,L,M]	ムニエル	1
A：オルガマリー=spot[A,L,M]	オルガマリー	1
オルガマリー=spot[A,N]	オルガマリー	1
G：ムニエル=spot[G,N]	ムニエル	1
ヴリトラ＆カーマ=spot[K,J]	ヴリトラ＆カーマ	1
N：虞美人	虞美人	1
マシュ=spot[L,M]	マシュ	1
Z：ムニエル	ムニエル	1
F：ムニエル	ムニエル	1
二人=spot[I,J]	二人	1
コンたち=spot[A,B,C]	コンたち	1
息子たち=spot[K,L,M,N]	息子たち	1
D：牛若丸	牛若丸	1
巴御前=spot[H]	巴御前	1
J：アズライール	アズライール	1
K：二人	二人	1
C：ギルガメッシュ	ギルガメッシュ	1
A：紫式部（何も知らない香子さん）	紫式部（何も知らない香子さん）	1
オルガマリー＆Dr.ロマン	オルガマリー＆Dr.ロマン	1
全員=spot[D,E,F,G,H,I,J,M]	全員	1
H：スタッフ	スタッフ	1
G：カワタ	カワタ	1
E：ジェロニモ	ジェロニモ	1
ゴーレム	ゴーレム	1
兵士A	兵士A	1
兵士B	兵士B	1
魚？	魚？	1
B：ベディヴィエール	ベディヴィエール	1
ちょっかいかけたのを怒っている二人	ちょっかいかけたのを怒っている二人	1
マルタ＆ジーク	マルタ＆ジーク	1
ナーサリー＆バニヤン	ナーサリー＆バニヤン	1
F：[FFFFFF]？？？	？？？	1
徴弐=spot[A,F]	徴弐	1
C：突然の清姫	突然の清姫	1
パールヴァティーたち	パールヴァティーたち	1
コンたち=spot[H,I,J,K]	コンたち	1
徴弐=spot[C,I]	徴弐	1
太歳星君=spot[D,E]	太歳星君	1
F：ヘシアン・ロボ	ヘシアン・ロボ	1
アグラヴェイン？	アグラヴェイン？	1
ジャックとリリィ	ジャックとリリィ	1
K：イアソン	イアソン	1
イリヤ＆マシュ	イリヤ＆マシュ	1
ナーサリー・ライム＆ジャック	ナーサリー・ライム＆ジャック	1
杉谷善住坊=spot[C,D]	杉谷善住坊	1
A：ガネー■ャ	ガネー■ャ	1
A：ガネー■■	ガネー■■	1
A：ガ■ー■■	ガ■ー■■	1
A：■■ー■■	■■ー■■	1
M：カルナ	カルナ	1
L：ジナコ	ジナコ	1
O：メイヴ	メイヴ	1
E：杉谷善住坊	杉谷善住坊	1
D：ゼノビア	ゼノビア	1
H：ゼノビア	ゼノビア	1
ボイジャー＆マシュ	ボイジャー＆マシュ	1
I：花魁付きの禿？	花魁付きの禿？	1
E：陽炎太夫？	陽炎太夫？	1
F：ビリー	ビリー	1
L：マンドリカルド？	マンドリカルド？	1
J：スカサハ＝スカディ	スカサハ＝スカディ	1
W：バニヤン	バニヤン	1
O：パールヴァティー	パールヴァティー	1
大黒天=spot[C,D,E,F]	大黒天	1
ジェロニモ＆哪吒	ジェロニモ＆哪吒	1
ウィレム	ウィレム	1
魔像	魔像	1
少女？	少女？	1
かつて人であったモノ	かつて人であったモノ	1
エルキドゥ＆モードレッド	エルキドゥ＆モードレッド	1
1010010111010101■■	1010010111010101■■	1
亡者	亡者	1
葛飾北斎＆ゴッホ＆マルタ	葛飾北斎＆ゴッホ＆マルタ	1
カルナ＆ラーマ	カルナ＆ラーマ	1
ギルガメッシュ＆オジマンディアス	ギルガメッシュ＆オジマンディアス	1
二人の神祖	二人の神祖	1
子供たち？	子供たち？	1
V：一同	一同	1
絵描き海賊	絵描き海賊	1
海賊スタッフ	海賊スタッフ	1
A：ニトクリス	ニトクリス	1
敵海賊	敵海賊	1
C：右から左へ抜けている紫式部	右から左へ抜けている紫式部	1
B：ラムレイ	ラムレイ	1
B：ライネス	ライネス	1
悪霊	悪霊	1
皇帝	皇帝	1
D：コンスタンティノス	コンスタンティノス	1
E：渡辺綱	渡辺綱	1
コンスタンティノス=spot[D,C]	コンスタンティノス	1
A：ニキチッチ	ニキチッチ	1
F：市民	市民	1
G：子供	子供	1
オデュッセウス？	オデュッセウス？	1
B：メディア	メディア	1
ジャンヌ＆アストルフォ	ジャンヌ＆アストルフォ	1
デーモン	デーモン	1
ジャック＆九紋竜エリザ＆茨木童子	ジャック＆九紋竜エリザ＆茨木童子	1
C：村の子供	村の子供	1
紳士合体プリズマ☆ジェントル	紳士合体プリズマ☆ジェントル	1
B：ロボ	ロボ	1
Q：ゴルドルフ	ゴルドルフ	1
L：クー・フーリン・オルタ	クー・フーリン・オルタ	1
ジャック（？）	ジャック（？）	1
迅速のマクール	迅速のマクール	1
貴族	貴族	1
無名の人間たち	無名の人間たち	1
カエサリオンの声	カエサリオンの声	1
E：清姫（伏兵）	清姫（伏兵）	1
いろんなセイバー	いろんなセイバー	1
E：盗賊	盗賊	1
低血圧くノ一	低血圧くノ一	1
謎の象	謎の象	1
証言者Ｄ	証言者Ｄ	1
モブ男たち	モブ男たち	1
F：モブ男	モブ男	1
モードレッド＆哪吒＆マシュ	モードレッド＆哪吒＆マシュ	1
荊軻＆赤兎＆スパルタクス	荊軻＆赤兎＆スパルタクス	1
ドラゴン	ドラゴン	1
魔物の影	魔物の影	1
紳士	紳士	1
D：亡霊	亡霊	1
E：亡霊	亡霊	1
C：アマゾネス	アマゾネス	1
D：アマゾネス	アマゾネス	1
J：アルジュナ・オルタ	アルジュナ・オルタ	1
漂流者	漂流者	1
H：Ｘ（凍結中）	Ｘ（凍結中）	1
N：エレナ	エレナ	1
B：イシュタル（回想）	イシュタル（回想）	1
A：検事	検事	1
F：画面端の怪紳士	画面端の怪紳士	1
アーチャー＆セイバー	アーチャー＆セイバー	1
魔人アーチャー？	魔人アーチャー？	1
悪い＆良いノッブ	悪い＆良いノッブ	1
ピエールＡ～Ｇ	ピエールＡ～Ｇ	1
サンタオルタ／ジャンヌオルタ	サンタオルタ／ジャンヌオルタ	1
E：ジル	ジル	1
海賊達	海賊達	1
不明の亡霊	不明の亡霊	1
マシュ・Dr.ロマン	マシュ・Dr.ロマン	1
F：セイバー	セイバー	1
G：キャスター	キャスター	1
立て看板	立て看板	1
マリー＆玉藻の前	マリー＆玉藻の前	1
玉藻の前＆マルタ	玉藻の前＆マルタ	1
巨大魔猪	巨大魔猪	1
G：アン？	アン？	1
H：メアリー？	メアリー？	1
A：うりぼう	うりぼう	1
E：イリヤ	イリヤ	1
F：二度燃えるイアソンくん	二度燃えるイアソンくん	1
黒髭＆ファントム	黒髭＆ファントム	1
B：クー・フーリン	クー・フーリン	1
C：クー・フーリン	クー・フーリン	1
エコー	エコー	1
A：？？？／イリヤ	？？？／イリヤ	1
G：タラスク	タラスク	1
ノブ戦車	ノブ戦車	1
ちびノブ＆でかノブ	ちびノブ＆でかノブ	1
西郷エジモリ＆桂テスラ	西郷エジモリ＆桂テスラ	1
B：紳士（と獅子）	紳士（と獅子）	1
A：獅子（と紳士）	獅子（と紳士）	1
紳士と獅子とマシュ	紳士と獅子とマシュ	1
エジソン＆ニコラ	エジソン＆ニコラ	1
エジソン・テスラ	エジソン・テスラ	1
水着ノッブ＆謎のレーサーＸ	水着ノッブ＆謎のレーサーＸ	1
バベッジ＆プロフェッサーＭ	バベッジ＆プロフェッサーＭ	1
アルテミスＣ	アルテミスＣ	1
A：アルテミスＤ	アルテミスＤ	1
C：アルテミスＥ	アルテミスＥ	1
オリオン達	オリオン達	1
アルテミス達	アルテミス達	1
A：京極	京極	1
エレナ＆エジソン＆テスラ	エレナ＆エジソン＆テスラ	1
エジソン＆ニコラ・テスラ	エジソン＆ニコラ・テスラ	1
モヒカン男	モヒカン男	1
バベッジ＆エジソン＆テスラ	バベッジ＆エジソン＆テスラ	1
オリオンＤ	オリオンＤ	1
織田信長・ネロ	織田信長・ネロ	1
A：メイヴ	メイヴ	1
C：謎のヒロインＸ	謎のヒロインＸ	1
E：群衆	群衆	1
E：カエサリオンの声	カエサリオンの声	1
パールヴァティ	パールヴァティ	1
[FFFFFF]D：？？？[-]	？？？	1
A：荒くれ者	荒くれ者	1
[FFFFFF]B：荒くれ者[-]	荒くれ者	1
マシュ＆フォウ	マシュ＆フォウ	1
羊たち	羊たち	1
ただのイシュタルさん	ただのイシュタルさん	1
冥界の門	冥界の門	1
歌川広重＆お栄	歌川広重＆お栄	1
F：北斎の門人	北斎の門人	1
B：町同心	町同心	1
C：節分大将	節分大将	1
C：ライヘンバッハのルーラー	ライヘンバッハのルーラー	1
巨大な狼ＷｉｔｈＨ	巨大な狼ＷｉｔｈＨ	1
頼光の愛馬・京極	頼光の愛馬・京極	1
三蔵の愛馬・白竜	三蔵の愛馬・白竜	1
王の愛馬ドゥン・スタリオン	王の愛馬ドゥン・スタリオン	1
王の愛馬ラムレイ	王の愛馬ラムレイ	1
C：ドゥン・スタリオン	ドゥン・スタリオン	1
B：メアリー	メアリー	1
源頼光の声	源頼光の声	1
酒呑？	酒呑？	1
E：用心棒	用心棒	1
チョコ聖杯くん	チョコ聖杯くん	1
湯煙のパパ	湯煙のパパ	1
ベディヴィエール＆ディルムッド	ベディヴィエール＆ディルムッド	1
カエサルの声	カエサルの声	1
カエサルの遠い声	カエサルの遠い声	1
クレオパトラの遠い声	クレオパトラの遠い声	1
セミラミス？	セミラミス？	1
セミラミス？？	セミラミス？？	1
H：アタランテ	アタランテ	1
伍＆クリス	伍＆クリス	1
エヴァ＆ケイン	エヴァ＆ケイン	1
ジュリエット＆エヴァ＆ドロシー	ジュリエット＆エヴァ＆ドロシー	1
アダムスカ＆アーロン	アダムスカ＆アーロン	1
D：ジーク	ジーク	1
G：英霊兵	英霊兵	1
スーパーメカノッブマークⅡ	スーパーメカノッブマークⅡ	1
A：沖田ちゃん	沖田ちゃん	1
C：ちびノブ	ちびノブ	1
ダブル沖田	ダブル沖田	1
鶏	鶏	1
信長＆龍馬	信長＆龍馬	1
B：龍馬	龍馬	1
E：南光坊天海	南光坊天海	1
織田信勝？	織田信勝？	1
E：信長	信長	1
A：魔・沖田総司	魔・沖田総司	1
牛若丸＆メイヴ	牛若丸＆メイヴ	1
D：ノッブ	ノッブ	1
B：アヴェンジャー・淀	アヴェンジャー・淀	1
H：ニトクリス	ニトクリス	1
マシンボア	マシンボア	1
[servantName 503000:語り部のキャスター:シェヘラザード]	シェヘラザード	1
E：全員	全員	1
F：ロビンフッド	ロビンフッド	1
G：メイヴ	メイヴ	1
男Ｃ	男Ｃ	1
E：男Ａ	男Ａ	1
F：男Ｂ	男Ｂ	1
G：男Ｃ	男Ｃ	1
H：男Ｄ	男Ｄ	1
H：観客	観客	1
牛若丸＆茨木童子＆ジャンヌ・オルタ	牛若丸＆茨木童子＆ジャンヌ・オルタ	1
G：茨木童子	茨木童子	1
A：マルタ	マルタ	1
E：いつのまにかいるオリべえ	いつのまにかいるオリべえ	1
H：ナーサリー・ライム	ナーサリー・ライム	1
F：水着のサーヴァント	水着のサーヴァント	1
F：トリスタン（解説）	トリスタン（解説）	1
D：謎の小動物	謎の小動物	1
C：[servantName 602900:アサシン・パライソ:望月千代女]	望月千代女	1
千歳市民の子供たち	千歳市民の子供たち	1
黒髭と眼鏡	黒髭と眼鏡	1
H：男の声１	男の声１	1
鬼と髭	鬼と髭	1
D：鬼王朱裸	鬼王朱裸	1
屠るヤシガニ	屠るヤシガニ	1
C：護法少女	護法少女	1
カリブ海代表	カリブ海代表	1
ケルト代表	ケルト代表	1
G：配信視聴中の観客Ａ	配信視聴中の観客Ａ	1
G：配信視聴中の観客Ｂ	配信視聴中の観客Ｂ	1
良い子たち	良い子たち	1
E：カーミラ？	カーミラ？	1
ヒポグリフ	ヒポグリフ	1
大剣を背負った雀	大剣を背負った雀	1
大弓を背負った雀	大弓を背負った雀	1
盾槍を背負った雀	盾槍を背負った雀	1
受付を背負った雀	受付を背負った雀	1
B：雀	雀	1
清姫＆巴御前	清姫＆巴御前	1
雀（泰山）	雀（泰山）	1
雀（平等）	雀（平等）	1
雀（初江）	雀（初江）	1
雀（都市）	雀（都市）	1
蛇庄屋＆虎名主	蛇庄屋＆虎名主	1
D：紅閻魔	紅閻魔	1
いじわるなおばあさん	いじわるなおばあさん	1
G：雀	雀	1
アン＆メアリー＆トリスタン	アン＆メアリー＆トリスタン	1
魔猿たち	魔猿たち	1
独裁官と劇作家	独裁官と劇作家	1
C：雀	雀	1
奪衣婆（イメージ）	奪衣婆（イメージ）	1
ゴルドルフ＆ディルムッド	ゴルドルフ＆ディルムッド	1
A：キルケー	キルケー	1
A：オケアノスのキャスター	オケアノスのキャスター	1
ネモ・マリーンＥ	ネモ・マリーンＥ	1
ガラテアチョコ	ガラテアチョコ	1
A：イリヤ（ＩＱ低下中）	イリヤ（ＩＱ低下中）	1
A：イリヤ（＋0.5kg）	イリヤ（＋0.5kg）	1
B：アビゲイル	アビゲイル	1
C：アビゲイル	アビゲイル	1
L：バニヤン	バニヤン	1
E：妖精騎士ランスロット	妖精騎士ランスロット	1
B：モリアーティ	モリアーティ	1
メッセージ	メッセージ	1
I：メドゥーサ	メドゥーサ	1
わるい魔法使い	わるい魔法使い	1
魔獣アワリティア	魔獣アワリティア	1
C：客	客	1
話を聞かない客	話を聞かない客	1
熱くなった客	熱くなった客	1
転売ヤー	転売ヤー	1
A：徐福（無視）	徐福（無視）	1
B：銀河警察	銀河警察	1
B：カレーショップのお姉さん	カレーショップのお姉さん	1
ゴッホ＆ゴッホ＆ゴッホ	ゴッホ＆ゴッホ＆ゴッホ	1
A：ゴッホ	ゴッホ	1
S：ゴッホ	ゴッホ	1
R：鈴鹿御前	鈴鹿御前	1
E：鈴鹿御前〔サマバケ〕	鈴鹿御前〔サマバケ〕	1
たまたま近くを通りがかったフォウ	たまたま近くを通りがかったフォウ	1
D：飛竜	飛竜	1
D：丑御前	丑御前	1
イメージ上の金時	イメージ上の金時	1
C：黒姫=spot[A,C]	黒姫	1
宮本伊織=spot[A,F]	宮本伊織	1
ヤマトタケル=spot[A,F]	ヤマトタケル	1
ヤマトタケル=spot[B,C]	ヤマトタケル	1
宮本伊織=spot[B,C]	宮本伊織	1
C：宮本伊織=spot[C,B]	宮本伊織	1
H：日比乃ひびき	日比乃ひびき	1
インドラかもしれないもの	インドラかもしれないもの	1
インドラっぽいもの	インドラっぽいもの	1
J：エリザ・アルシア	エリザ・アルシア	1
？？？たち	？？？たち	1
３人=spot[F,G,H]	３人	1
F：フォウくんの幻影	フォウくんの幻影	1
V：騎士	騎士	1
P：住民	住民	1
魔術師たち	魔術師たち	1
G：謎の怪異	謎の怪異	1
謎の怪異	謎の怪異	1
ギャングたち	ギャングたち	1
G：女中	女中	1
大奥女中	大奥女中	1
A：徳川ゴルドルフ	徳川ゴルドルフ	1
シェヘラザード＆マタ・ハリ	シェヘラザード＆マタ・ハリ	1
重なり合った囁き声	重なり合った囁き声	1
D：ジャック・ザ・リッパー	ジャック・ザ・リッパー	1
B：ケリィ	ケリィ	1
市民１	市民１	1
市民２	市民２	1
G：ローマ	ローマ	1
F：アントニオ	アントニオ	1
B：リュウ・タン	リュウ・タン	1
C：ダイゾー・オカ	ダイゾー・オカ	1
A：ミゲル・アンヘル・コルテス	ミゲル・アンヘル・コルテス	1
E：アントニオ	アントニオ	1
敵兵	敵兵	1
カルデア家臣団	カルデア家臣団	1
甲斐の兵たち	甲斐の兵たち	1
E：カルデア家足軽	カルデア家足軽	1
F：カルデア家足軽	カルデア家足軽	1
